id,lat,lon,datetime,aod_055,aod_047,aod_qa
27753,40.43233,-79.89848,2023-11-19T18:05:00+00:00,0.0360,0.0500,1
27753,40.43233,-79.89848,2023-11-19T19:40:00+00:00,0.0100,0.0140,1
27753,40.43233,-79.89848,2023-11-25T16:20:00+00:00,0.0270,0.0380,1
27753,40.43233,-79.89848,2023-11-25T18:55:00+00:00,0.0250,0.0350,1
27753,40.43233,-79.89848,2023-11-26T15:20:00+00:00,0.2190,0.3030,1057
27753,40.43233,-79.89848,2023-12-08T18:05:00+00:00,0.0060,0.0090,1
27753,40.43233,-79.89848,2023-12-08T19:45:00+00:00,0.0000,0.0000,1
27753,40.43233,-79.89848,2023-12-12T16:20:00+00:00,0.0410,0.0570,1
27753,40.43233,-79.89848,2023-12-12T19:15:00+00:00,0.0250,0.0350,1
27753,40.43233,-79.89848,2023-12-13T15:25:00+00:00,0.1090,0.1510,865
27753,40.43233,-79.89848,2023-12-13T18:15:00+00:00,0.0330,0.0460,1
27753,40.43233,-79.89848,2023-12-14T16:05:00+00:00,0.0210,0.0300,1
27753,40.43233,-79.89848,2023-12-14T19:00:00+00:00,0.0100,0.0130,1
27753,40.43233,-79.89848,2023-12-15T15:05:00+00:00,0.0330,0.0460,1
27753,40.43233,-79.89848,2023-12-15T18:00:00+00:00,0.0190,0.0260,1
27753,40.43233,-79.89848,2023-12-15T19:40:00+00:00,0.0030,0.0050,1
27753,40.43233,-79.89848,2023-12-16T18:45:00+00:00,0.0590,0.0820,865
27753,40.43233,-79.89848,2023-12-20T15:15:00+00:00,0.1890,0.2620,1057
27753,40.43233,-79.89848,2023-12-20T18:10:00+00:00,0.0500,0.0700,1
27753,40.43233,-79.89848,2023-12-29T14:45:00+00:00,0.0140,0.0190,1
28953,40.40290,-79.84323,2023-01-15T18:30:00+00:00,0.1410,0.1960,865
28953,40.40290,-79.84323,2023-01-16T15:45:00+00:00,0.1190,0.1660,865
28953,40.40290,-79.84323,2023-01-28T17:50:00+00:00,0.0590,0.0830,1089
28953,40.40290,-79.84323,2023-02-11T18:00:00+00:00,0.0120,0.0180,1
28953,40.40290,-79.84323,2023-02-13T19:25:00+00:00,0.0360,0.0500,1
28953,40.40290,-79.84323,2023-02-15T16:40:00+00:00,0.0940,0.1310,1
28953,40.40290,-79.84323,2023-02-18T15:30:00+00:00,0.0450,0.0630,865
28953,40.40290,-79.84323,2023-02-18T18:00:00+00:00,0.0070,0.0100,1
28953,40.40290,-79.84323,2023-02-19T18:45:00+00:00,0.0680,0.0950,1
28953,40.40290,-79.84323,2023-02-23T18:15:00+00:00,0.0340,0.0470,1
28953,40.40290,-79.84323,2023-02-24T19:00:00+00:00,0.0790,0.1100,1089
28953,40.40290,-79.84323,2023-02-26T18:45:00+00:00,0.0840,0.1170,1
28953,40.40290,-79.84323,2023-03-01T19:15:00+00:00,0.1230,0.1710,1057
28953,40.40290,-79.84323,2023-03-05T15:55:00+00:00,0.2000,0.2770,1089
28953,40.40290,-79.84323,2023-03-05T18:45:00+00:00,0.0810,0.1130,1
28953,40.40290,-79.84323,2023-03-07T15:40:00+00:00,0.0400,0.0570,1
28953,40.40290,-79.84323,2023-03-07T18:35:00+00:00,0.0400,0.0560,1
28953,40.40290,-79.84323,2023-03-08T16:20:00+00:00,0.0690,0.0960,1
28953,40.40290,-79.84323,2023-03-08T19:15:00+00:00,0.0540,0.0760,1
28953,40.40290,-79.84323,2023-03-09T15:25:00+00:00,0.1160,0.1620,1089
28953,40.40290,-79.84323,2023-03-15T16:15:00+00:00,0.1160,0.1620,1
28953,40.40290,-79.84323,2023-03-15T19:15:00+00:00,0.0500,0.0700,1
28953,40.40290,-79.84323,2023-03-16T15:15:00+00:00,0.0620,0.0860,1
28953,40.40290,-79.84323,2023-03-16T18:20:00+00:00,0.0700,0.0980,1
28953,40.40290,-79.84323,2023-03-20T16:20:00+00:00,0.0750,0.1050,1
28953,40.40290,-79.84323,2023-03-20T17:50:00+00:00,0.0390,0.0540,1
28953,40.40290,-79.84323,2023-03-20T19:30:00+00:00,0.0380,0.0530,1
28953,40.40290,-79.84323,2023-03-21T15:25:00+00:00,0.0970,0.1350,865
28953,40.40290,-79.84323,2023-03-26T15:35:00+00:00,0.0710,0.0990,865
28953,40.40290,-79.84323,2023-03-26T18:50:00+00:00,0.0570,0.0790,1
28953,40.40290,-79.84323,2023-03-29T15:55:00+00:00,0.2070,0.2870,1057
28953,40.40290,-79.84323,2023-03-30T15:00:00+00:00,0.0650,0.0900,1
28953,40.40290,-79.84323,2023-03-30T16:40:00+00:00,0.0760,0.1070,1
28953,40.40290,-79.84323,2023-03-30T18:25:00+00:00,0.0420,0.0580,1
28953,40.40290,-79.84323,2023-04-01T16:20:00+00:00,0.1820,0.2520,1
28953,40.40290,-79.84323,2023-04-02T15:25:00+00:00,0.0780,0.1090,1
28953,40.40290,-79.84323,2023-04-02T18:50:00+00:00,0.0730,0.1020,1
28953,40.40290,-79.84323,2023-04-04T16:45:00+00:00,0.1570,0.2180,1
28953,40.40290,-79.84323,2023-04-09T15:15:00+00:00,0.0870,0.1210,1
28953,40.40290,-79.84323,2023-04-09T18:50:00+00:00,0.0420,0.0580,1
28953,40.40290,-79.84323,2023-04-10T16:00:00+00:00,0.0840,0.1170,865
28953,40.40290,-79.84323,2023-04-10T17:55:00+00:00,0.0660,0.0920,1
28953,40.40290,-79.84323,2023-04-10T19:35:00+00:00,0.0540,0.0760,1
28953,40.40290,-79.84323,2023-04-11T15:00:00+00:00,0.1050,0.1460,1
28953,40.40290,-79.84323,2023-04-11T18:40:00+00:00,0.1480,0.2060,1
28953,40.40290,-79.84323,2023-04-12T15:40:00+00:00,0.1170,0.1620,1
28953,40.40290,-79.84323,2023-04-12T17:40:00+00:00,0.1040,0.1460,1
28953,40.40290,-79.84323,2023-04-12T19:20:00+00:00,0.0970,0.1350,1
28953,40.40290,-79.84323,2023-04-13T16:25:00+00:00,0.0990,0.1380,1
28953,40.40290,-79.84323,2023-04-13T18:25:00+00:00,0.0590,0.0830,1
28953,40.40290,-79.84323,2023-04-14T19:05:00+00:00,0.2120,0.2940,865
28953,40.40290,-79.84323,2023-04-15T18:10:00+00:00,0.2910,0.4010,1057
28953,40.40290,-79.84323,2023-04-19T17:40:00+00:00,0.0920,0.1280,1
28953,40.40290,-79.84323,2023-04-19T19:20:00+00:00,0.0910,0.1270,1
28953,40.40290,-79.84323,2023-04-21T15:15:00+00:00,0.1880,0.2620,865
28953,40.40290,-79.84323,2023-04-25T18:40:00+00:00,0.3040,0.4180,1089
28953,40.40290,-79.84323,2023-05-05T15:00:00+00:00,0.2280,0.3150,1
28953,40.40290,-79.84323,2023-05-09T16:05:00+00:00,0.1160,0.1620,8193
28953,40.40290,-79.84323,2023-05-09T18:40:00+00:00,0.2410,0.3330,1
28953,40.40290,-79.84323,2023-05-10T15:10:00+00:00,0.6310,0.8580,1
28953,40.40290,-79.84323,2023-05-10T16:45:00+00:00,0.8210,1.1070,8193
28953,40.40290,-79.84323,2023-05-10T19:20:00+00:00,1.1620,1.5510,8193
28953,40.40290,-79.84323,2023-05-14T16:15:00+00:00,0.1280,0.1780,1
28953,40.40290,-79.84323,2023-05-14T18:55:00+00:00,0.1250,0.1750,1
28953,40.40290,-79.84323,2023-05-15T15:15:00+00:00,0.1620,0.2250,1
28953,40.40290,-79.84323,2023-05-15T17:55:00+00:00,0.2490,0.3450,8193
28953,40.40290,-79.84323,2023-05-15T19:35:00+00:00,0.1350,0.1880,1
28953,40.40290,-79.84323,2023-05-17T15:00:00+00:00,0.1000,0.1400,1
28953,40.40290,-79.84323,2023-05-17T16:40:00+00:00,0.1720,0.2390,1
28953,40.40290,-79.84323,2023-05-17T19:20:00+00:00,0.1040,0.1450,1
28953,40.40290,-79.84323,2023-05-18T15:40:00+00:00,0.2690,0.3720,1
28953,40.40290,-79.84323,2023-05-18T18:25:00+00:00,0.2980,0.4110,8193
28953,40.40290,-79.84323,2023-05-21T16:05:00+00:00,0.1840,0.2550,1
28953,40.40290,-79.84323,2023-05-21T18:50:00+00:00,0.3420,0.4710,1
28953,40.40290,-79.84323,2023-05-22T15:10:00+00:00,0.3890,0.5360,1
28953,40.40290,-79.84323,2023-05-22T16:45:00+00:00,0.5420,0.7420,1
28953,40.40290,-79.84323,2023-05-22T17:55:00+00:00,0.4610,0.6310,8193
28953,40.40290,-79.84323,2023-05-22T19:35:00+00:00,0.3320,0.4570,8193
28953,40.40290,-79.84323,2023-05-24T16:30:00+00:00,0.9860,1.3300,8193
28953,40.40290,-79.84323,2023-05-25T15:35:00+00:00,0.1310,0.1830,865
28953,40.40290,-79.84323,2023-05-25T18:25:00+00:00,0.1440,0.2000,1
28953,40.40290,-79.84323,2023-05-26T16:15:00+00:00,0.1500,0.2080,1
28953,40.40290,-79.84323,2023-05-26T19:05:00+00:00,0.1060,0.1470,1
28953,40.40290,-79.84323,2023-05-27T18:10:00+00:00,0.1590,0.2210,1
28953,40.40290,-79.84323,2023-05-30T15:40:00+00:00,0.1700,0.2350,1
28953,40.40290,-79.84323,2023-05-30T18:40:00+00:00,0.2290,0.3160,1
28953,40.40290,-79.84323,2023-05-31T16:25:00+00:00,0.2680,0.3700,8193
28953,40.40290,-79.84323,2023-05-31T19:20:00+00:00,0.1880,0.2610,1
28953,40.40290,-79.84323,2023-06-01T15:25:00+00:00,0.1570,0.2170,1
28953,40.40290,-79.84323,2023-06-01T18:25:00+00:00,0.1410,0.1970,1
28953,40.40290,-79.84323,2023-06-02T19:05:00+00:00,0.2820,0.3900,1089
28953,40.40290,-79.84323,2023-06-04T18:50:00+00:00,0.1450,0.2020,1
28953,40.40290,-79.84323,2023-06-05T16:30:00+00:00,0.5940,0.8080,8193
28953,40.40290,-79.84323,2023-06-05T17:55:00+00:00,0.9250,1.2470,8193
28953,40.40290,-79.84323,2023-06-05T19:35:00+00:00,0.8290,1.1170,8193
28953,40.40290,-79.84323,2023-06-07T16:15:00+00:00,0.9620,1.2970,9057
28953,40.40290,-79.84323,2023-06-14T16:05:00+00:00,0.4190,0.5730,1
28953,40.40290,-79.84323,2023-06-15T15:10:00+00:00,0.6970,0.9480,9249
28953,40.40290,-79.84323,2023-06-18T15:35:00+00:00,0.3540,0.4880,1
28953,40.40290,-79.84323,2023-06-18T18:50:00+00:00,0.1750,0.2430,1
28953,40.40290,-79.84323,2023-07-13T16:10:00+00:00,0.2880,0.3980,1089
28953,40.40290,-79.84323,2023-07-16T18:45:00+00:00,0.3800,0.5240,1089
28953,40.40290,-79.84323,2023-07-23T16:25:00+00:00,0.2520,0.3490,1
28953,40.40290,-79.84323,2023-07-23T18:45:00+00:00,0.2090,0.2900,865
28953,40.40290,-79.84323,2023-07-24T15:30:00+00:00,0.2200,0.3040,1
28953,40.40290,-79.84323,2023-07-26T15:15:00+00:00,0.3240,0.4470,1
28953,40.40290,-79.84323,2023-07-26T19:15:00+00:00,0.2080,0.2890,1
28953,40.40290,-79.84323,2023-07-29T15:40:00+00:00,0.0650,0.0910,865
28953,40.40290,-79.84323,2023-07-31T15:20:00+00:00,0.1540,0.2130,1
28953,40.40290,-79.84323,2023-07-31T19:25:00+00:00,0.3260,0.4490,1057
28953,40.40290,-79.84323,2023-08-01T16:00:00+00:00,1.3770,1.8380,9249
28953,40.40290,-79.84323,2023-08-02T15:05:00+00:00,0.8850,1.1930,1
28953,40.40290,-79.84323,2023-08-02T16:45:00+00:00,1.1190,1.4940,8193
28953,40.40290,-79.84323,2023-08-18T16:10:00+00:00,0.2830,0.3910,1089
28953,40.40290,-79.84323,2023-08-19T15:10:00+00:00,0.1750,0.2430,1057
28953,40.40290,-79.84323,2023-08-19T19:35:00+00:00,0.1580,0.2190,1
28953,40.40290,-79.84323,2023-08-20T15:55:00+00:00,0.2850,0.3940,1
28953,40.40290,-79.84323,2023-08-20T18:40:00+00:00,0.1790,0.2490,1
28953,40.40290,-79.84323,2023-08-22T15:35:00+00:00,0.2800,0.3870,1057
28953,40.40290,-79.84323,2023-08-31T15:10:00+00:00,0.0400,0.0560,1
28953,40.40290,-79.84323,2023-08-31T18:10:00+00:00,0.0460,0.0640,1
28953,40.40290,-79.84323,2023-09-01T15:50:00+00:00,0.0910,0.1280,1
28953,40.40290,-79.84323,2023-09-01T18:50:00+00:00,0.1010,0.1410,1
28953,40.40290,-79.84323,2023-09-02T14:55:00+00:00,0.0940,0.1320,865
28953,40.40290,-79.84323,2023-09-02T16:30:00+00:00,0.1140,0.1590,1
28953,40.40290,-79.84323,2023-09-02T17:50:00+00:00,0.1000,0.1400,1
28953,40.40290,-79.84323,2023-09-05T15:20:00+00:00,0.1880,0.2610,1057
28953,40.40290,-79.84323,2023-09-13T19:00:00+00:00,0.0670,0.0940,865
28953,40.40290,-79.84323,2023-09-14T18:05:00+00:00,0.0780,0.1090,865
28953,40.40290,-79.84323,2023-09-15T15:35:00+00:00,0.0860,0.1200,1
28953,40.40290,-79.84323,2023-09-15T18:45:00+00:00,0.0410,0.0570,1
28953,40.40290,-79.84323,2023-09-16T16:15:00+00:00,0.0700,0.0980,1
28953,40.40290,-79.84323,2023-09-16T17:45:00+00:00,0.0620,0.0870,1
28953,40.40290,-79.84323,2023-09-16T19:30:00+00:00,0.0320,0.0440,1
28953,40.40290,-79.84323,2023-09-19T18:15:00+00:00,0.2860,0.3960,1089
28953,40.40290,-79.84323,2023-09-20T15:40:00+00:00,0.1640,0.2280,1
28953,40.40290,-79.84323,2023-09-21T16:20:00+00:00,0.2350,0.3250,1089
28953,40.40290,-79.84323,2023-09-21T18:00:00+00:00,0.1970,0.2730,1057
28953,40.40290,-79.84323,2023-09-21T19:40:00+00:00,0.1620,0.2250,1
28953,40.40290,-79.84323,2023-09-22T15:25:00+00:00,0.0740,0.1030,1
28953,40.40290,-79.84323,2023-09-22T18:45:00+00:00,0.0940,0.1320,1
28953,40.40290,-79.84323,2023-09-27T15:30:00+00:00,0.0620,0.0860,8193
28953,40.40290,-79.84323,2023-09-27T18:55:00+00:00,0.0680,0.0950,1
28953,40.40290,-79.84323,2023-09-29T15:15:00+00:00,0.1920,0.2660,865
28953,40.40290,-79.84323,2023-10-01T15:00:00+00:00,0.0600,0.0840,1
28953,40.40290,-79.84323,2023-10-01T16:35:00+00:00,0.0700,0.0980,1
28953,40.40290,-79.84323,2023-10-01T18:25:00+00:00,0.0600,0.0830,1
28953,40.40290,-79.84323,2023-10-02T15:40:00+00:00,0.1240,0.1720,1
28953,40.40290,-79.84323,2023-10-02T19:10:00+00:00,0.0550,0.0770,1
28953,40.40290,-79.84323,2023-10-03T16:20:00+00:00,0.1160,0.1620,1
28953,40.40290,-79.84323,2023-10-04T15:25:00+00:00,0.0630,0.0880,1
28953,40.40290,-79.84323,2023-10-04T18:55:00+00:00,0.0890,0.1240,865
28953,40.40290,-79.84323,2023-10-07T15:45:00+00:00,0.2410,0.3330,1089
28953,40.40290,-79.84323,2023-10-11T15:15:00+00:00,0.0420,0.0580,1
28953,40.40290,-79.84323,2023-10-11T18:50:00+00:00,0.0900,0.1260,1
28953,40.40290,-79.84323,2023-10-12T17:50:00+00:00,0.1060,0.1470,1
28953,40.40290,-79.84323,2023-10-13T14:55:00+00:00,0.0880,0.1230,1
28953,40.40290,-79.84323,2023-10-13T16:35:00+00:00,0.1070,0.1490,1
28953,40.40290,-79.84323,2023-10-13T18:35:00+00:00,0.1100,0.1540,1
28953,40.40290,-79.84323,2023-10-23T15:10:00+00:00,0.0340,0.0480,865
28953,40.40290,-79.84323,2023-10-23T19:00:00+00:00,0.0140,0.0190,1
28953,40.40290,-79.84323,2023-10-24T15:55:00+00:00,0.0600,0.0830,1
28953,40.40290,-79.84323,2023-10-24T18:00:00+00:00,0.0380,0.0530,1
28953,40.40290,-79.84323,2023-10-24T19:40:00+00:00,0.0000,0.0000,1
28953,40.40290,-79.84323,2023-10-25T18:45:00+00:00,0.0740,0.1030,1
28953,40.40290,-79.84323,2023-11-02T15:25:00+00:00,0.0540,0.0760,1057
28953,40.40290,-79.84323,2023-11-02T19:25:00+00:00,0.0140,0.0200,1
28953,40.40290,-79.84323,2023-11-03T16:05:00+00:00,0.0300,0.0420,865
28953,40.40290,-79.84323,2023-11-03T18:25:00+00:00,0.0220,0.0310,1
28953,40.40290,-79.84323,2023-11-05T15:50:00+00:00,0.1240,0.1730,1
28953,40.40290,-79.84323,2023-11-06T14:55:00+00:00,0.0700,0.0980,865
28953,40.40290,-79.84323,2023-11-06T16:30:00+00:00,0.0580,0.0810,1
28953,40.40290,-79.84323,2023-11-06T18:55:00+00:00,0.0600,0.0830,865
28953,40.40290,-79.84323,2023-11-07T17:55:00+00:00,0.0520,0.0720,1089
28953,40.40290,-79.84323,2023-11-10T18:25:00+00:00,0.0270,0.0380,865
28953,40.40290,-79.84323,2023-11-11T15:00:00+00:00,0.1830,0.2540,865
28953,40.40290,-79.84323,2023-11-12T15:40:00+00:00,0.0390,0.0540,1057
28953,40.40290,-79.84323,2023-11-12T18:05:00+00:00,0.0260,0.0360,1
28953,40.40290,-79.84323,2023-11-13T16:20:00+00:00,0.0420,0.0590,1
28953,40.40290,-79.84323,2023-11-13T18:50:00+00:00,0.0400,0.0560,1
28953,40.40290,-79.84323,2023-11-14T17:50:00+00:00,0.0230,0.0320,1
28953,40.40290,-79.84323,2023-11-14T19:30:00+00:00,0.0000,0.0000,1
28953,40.40290,-79.84323,2023-11-15T16:05:00+00:00,0.0350,0.0490,1057
28953,40.40290,-79.84323,2023-11-16T15:05:00+00:00,0.0340,0.0480,1
28953,40.40290,-79.84323,2023-11-18T14:50:00+00:00,0.0390,0.0550,1
28953,40.40290,-79.84323,2023-11-18T16:30:00+00:00,0.0240,0.0330,1
28953,40.40290,-79.84323,2023-11-18T19:00:00+00:00,0.0000,0.0010,1
28953,40.40290,-79.84323,2023-11-19T15:30:00+00:00,0.0580,0.0810,1
28953,40.40290,-79.84323,2023-11-19T18:05:00+00:00,0.0350,0.0490,1
28953,40.40290,-79.84323,2023-11-19T19:40:00+00:00,0.0100,0.0140,1
28953,40.40290,-79.84323,2023-11-23T19:10:00+00:00,0.0460,0.0650,1057
28953,40.40290,-79.84323,2023-11-25T16:20:00+00:00,0.0290,0.0410,1057
28953,40.40290,-79.84323,2023-11-25T18:55:00+00:00,0.0250,0.0350,865
28953,40.40290,-79.84323,2023-11-26T15:20:00+00:00,0.1370,0.1910,1057
28953,40.40290,-79.84323,2023-11-30T19:10:00+00:00,0.0970,0.1350,1057
28953,40.40290,-79.84323,2023-12-08T18:05:00+00:00,0.0030,0.0040,865
28953,40.40290,-79.84323,2023-12-08T19:45:00+00:00,0.0000,0.0000,1
28953,40.40290,-79.84323,2023-12-12T16:20:00+00:00,0.0410,0.0570,1
28953,40.40290,-79.84323,2023-12-12T19:15:00+00:00,0.0130,0.0190,1
28953,40.40290,-79.84323,2023-12-13T18:15:00+00:00,0.0320,0.0450,1
28953,40.40290,-79.84323,2023-12-14T16:05:00+00:00,0.0300,0.0420,1
28953,40.40290,-79.84323,2023-12-14T19:00:00+00:00,0.0260,0.0370,1
28953,40.40290,-79.84323,2023-12-15T15:05:00+00:00,0.0370,0.0520,1
28953,40.40290,-79.84323,2023-12-15T18:00:00+00:00,0.0180,0.0260,1
28953,40.40290,-79.84323,2023-12-15T19:40:00+00:00,0.0010,0.0010,1
28953,40.40290,-79.84323,2023-12-16T18:45:00+00:00,0.0200,0.0280,865
28953,40.40290,-79.84323,2023-12-20T18:10:00+00:00,0.0410,0.0580,1
29893,40.44187,-79.95354,2023-01-09T19:10:00+00:00,0.1100,0.1530,1
29893,40.44187,-79.95354,2023-01-16T15:45:00+00:00,0.1070,0.1490,1
29893,40.44187,-79.95354,2023-01-28T17:50:00+00:00,0.0380,0.0540,1
29893,40.44187,-79.95354,2023-02-11T18:00:00+00:00,0.0180,0.0260,1
29893,40.44187,-79.95354,2023-02-13T19:25:00+00:00,0.0510,0.0710,1
29893,40.44187,-79.95354,2023-02-15T16:40:00+00:00,0.0980,0.1370,1
29893,40.44187,-79.95354,2023-02-15T19:10:00+00:00,0.0620,0.0860,1
29893,40.44187,-79.95354,2023-02-18T15:30:00+00:00,0.0680,0.0940,1
29893,40.44187,-79.95354,2023-02-18T18:00:00+00:00,0.0110,0.0160,1
29893,40.44187,-79.95354,2023-02-19T16:10:00+00:00,0.1200,0.1670,1
29893,40.44187,-79.95354,2023-02-19T18:45:00+00:00,0.1920,0.2670,1057
29893,40.44187,-79.95354,2023-02-23T18:15:00+00:00,0.0360,0.0500,1
29893,40.44187,-79.95354,2023-02-26T18:45:00+00:00,0.0950,0.1320,1
29893,40.44187,-79.95354,2023-03-01T16:25:00+00:00,0.1300,0.1820,1
29893,40.44187,-79.95354,2023-03-01T19:15:00+00:00,0.1090,0.1510,1
29893,40.44187,-79.95354,2023-03-05T18:45:00+00:00,0.1030,0.1430,1
29893,40.44187,-79.95354,2023-03-07T15:40:00+00:00,0.1050,0.1470,1
29893,40.44187,-79.95354,2023-03-07T18:35:00+00:00,0.0390,0.0540,1
29893,40.44187,-79.95354,2023-03-08T16:20:00+00:00,0.0750,0.1050,1
29893,40.44187,-79.95354,2023-03-08T19:15:00+00:00,0.0690,0.0970,1
29893,40.44187,-79.95354,2023-03-09T15:25:00+00:00,0.1170,0.1630,1
29893,40.44187,-79.95354,2023-03-15T19:15:00+00:00,0.0830,0.1160,1
29893,40.44187,-79.95354,2023-03-16T15:15:00+00:00,0.0960,0.1340,1
29893,40.44187,-79.95354,2023-03-16T18:20:00+00:00,0.0710,0.0990,1
29893,40.44187,-79.95354,2023-03-20T16:20:00+00:00,0.0760,0.1070,1
29893,40.44187,-79.95354,2023-03-20T17:50:00+00:00,0.0390,0.0550,1
29893,40.44187,-79.95354,2023-03-20T19:30:00+00:00,0.0390,0.0540,1
29893,40.44187,-79.95354,2023-03-21T15:25:00+00:00,0.1240,0.1730,1
29893,40.44187,-79.95354,2023-03-26T15:35:00+00:00,0.1060,0.1480,1
29893,40.44187,-79.95354,2023-03-30T15:00:00+00:00,0.0760,0.1060,1
29893,40.44187,-79.95354,2023-03-30T16:40:00+00:00,0.0790,0.1100,1
29893,40.44187,-79.95354,2023-03-30T18:25:00+00:00,0.0820,0.1150,1
29893,40.44187,-79.95354,2023-04-01T16:20:00+00:00,0.1840,0.2550,1
29893,40.44187,-79.95354,2023-04-02T15:25:00+00:00,0.0650,0.0910,1
29893,40.44187,-79.95354,2023-04-04T16:45:00+00:00,0.1660,0.2300,865
29893,40.44187,-79.95354,2023-04-09T15:15:00+00:00,0.0860,0.1200,1
29893,40.44187,-79.95354,2023-04-09T18:50:00+00:00,0.0530,0.0750,1
29893,40.44187,-79.95354,2023-04-10T16:00:00+00:00,0.4200,0.5750,8193
29893,40.44187,-79.95354,2023-04-10T17:55:00+00:00,0.0650,0.0910,1
29893,40.44187,-79.95354,2023-04-10T19:35:00+00:00,0.0530,0.0740,1
29893,40.44187,-79.95354,2023-04-11T15:00:00+00:00,0.1070,0.1490,1
29893,40.44187,-79.95354,2023-04-11T18:40:00+00:00,0.1780,0.2470,1
29893,40.44187,-79.95354,2023-04-12T15:40:00+00:00,0.1730,0.2410,1
29893,40.44187,-79.95354,2023-04-12T19:20:00+00:00,0.0940,0.1300,1
29893,40.44187,-79.95354,2023-04-13T16:25:00+00:00,0.1050,0.1470,1
29893,40.44187,-79.95354,2023-04-13T18:25:00+00:00,0.0930,0.1300,1
29893,40.44187,-79.95354,2023-04-16T15:10:00+00:00,0.1440,0.2000,1
29893,40.44187,-79.95354,2023-04-19T19:20:00+00:00,0.0900,0.1250,1
29893,40.44187,-79.95354,2023-04-21T15:15:00+00:00,0.2410,0.3330,865
29893,40.44187,-79.95354,2023-04-25T18:40:00+00:00,0.1970,0.2730,1057
29893,40.44187,-79.95354,2023-05-05T15:00:00+00:00,0.1950,0.2710,1057
29893,40.44187,-79.95354,2023-05-05T16:40:00+00:00,0.2200,0.3050,1
29893,40.44187,-79.95354,2023-05-05T19:05:00+00:00,0.2380,0.3300,1057
29893,40.44187,-79.95354,2023-05-09T16:05:00+00:00,0.2030,0.2820,1
29893,40.44187,-79.95354,2023-05-09T18:40:00+00:00,0.2380,0.3290,1
29893,40.44187,-79.95354,2023-05-10T15:10:00+00:00,0.6150,0.8360,1
29893,40.44187,-79.95354,2023-05-10T16:45:00+00:00,0.8180,1.1030,8193
29893,40.44187,-79.95354,2023-05-10T19:20:00+00:00,1.0660,1.4220,8193
29893,40.44187,-79.95354,2023-05-14T16:15:00+00:00,0.1640,0.2270,1
29893,40.44187,-79.95354,2023-05-15T15:15:00+00:00,0.1510,0.2090,1
29893,40.44187,-79.95354,2023-05-15T17:55:00+00:00,0.2070,0.2870,1
29893,40.44187,-79.95354,2023-05-15T19:35:00+00:00,0.1070,0.1490,1
29893,40.44187,-79.95354,2023-05-17T15:00:00+00:00,0.0950,0.1330,1
29893,40.44187,-79.95354,2023-05-17T16:40:00+00:00,0.1740,0.2410,1
29893,40.44187,-79.95354,2023-05-17T19:20:00+00:00,0.0890,0.1240,1
29893,40.44187,-79.95354,2023-05-18T15:40:00+00:00,0.2690,0.3720,1
29893,40.44187,-79.95354,2023-05-18T18:25:00+00:00,0.4510,0.6180,8193
29893,40.44187,-79.95354,2023-05-21T16:05:00+00:00,0.2350,0.3250,1
29893,40.44187,-79.95354,2023-05-21T18:50:00+00:00,0.2470,0.3410,1
29893,40.44187,-79.95354,2023-05-22T15:10:00+00:00,0.3600,0.4960,1
29893,40.44187,-79.95354,2023-05-22T16:45:00+00:00,0.5640,0.7670,1
29893,40.44187,-79.95354,2023-05-22T19:35:00+00:00,0.3050,0.4200,1
29893,40.44187,-79.95354,2023-05-23T15:50:00+00:00,0.5590,0.7600,1
29893,40.44187,-79.95354,2023-05-24T16:30:00+00:00,1.0030,1.3530,8193
29893,40.44187,-79.95354,2023-05-25T18:25:00+00:00,0.1410,0.1970,1
29893,40.44187,-79.95354,2023-05-26T16:15:00+00:00,0.1720,0.2380,1
29893,40.44187,-79.95354,2023-05-26T19:05:00+00:00,0.0730,0.1020,1
29893,40.44187,-79.95354,2023-05-30T15:40:00+00:00,0.1670,0.2320,1
29893,40.44187,-79.95354,2023-05-30T18:40:00+00:00,0.2060,0.2860,1
29893,40.44187,-79.95354,2023-05-31T16:25:00+00:00,0.2720,0.3760,1
29893,40.44187,-79.95354,2023-05-31T19:20:00+00:00,0.1670,0.2320,1
29893,40.44187,-79.95354,2023-06-01T15:25:00+00:00,0.1650,0.2300,1
29893,40.44187,-79.95354,2023-06-01T18:25:00+00:00,0.1180,0.1650,1
29893,40.44187,-79.95354,2023-06-02T16:05:00+00:00,0.3080,0.4250,865
29893,40.44187,-79.95354,2023-06-04T18:50:00+00:00,0.1250,0.1740,1
29893,40.44187,-79.95354,2023-06-05T16:30:00+00:00,0.6210,0.8440,1
29893,40.44187,-79.95354,2023-06-05T17:55:00+00:00,1.0530,1.4060,8193
29893,40.44187,-79.95354,2023-06-05T19:35:00+00:00,0.8010,1.0790,8193
29893,40.44187,-79.95354,2023-06-10T15:00:00+00:00,0.2790,0.3860,865
29893,40.44187,-79.95354,2023-06-18T15:35:00+00:00,0.3460,0.4760,1
29893,40.44187,-79.95354,2023-06-18T18:50:00+00:00,0.1840,0.2550,1
29893,40.44187,-79.95354,2023-06-29T16:30:00+00:00,1.5310,2.0120,1057
29893,40.44187,-79.95354,2023-07-23T16:25:00+00:00,0.2510,0.3470,1
29893,40.44187,-79.95354,2023-07-24T15:30:00+00:00,0.2500,0.3450,865
29893,40.44187,-79.95354,2023-07-26T15:15:00+00:00,0.3980,0.5470,865
29893,40.44187,-79.95354,2023-07-26T19:15:00+00:00,0.2320,0.3200,1
