timestamp,100287,101027,102866,113068,113084,119677,136348,171409,55935,60731,69943,81953,87247,91953
2023-01-08 08:00:00+00:00,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.1,0.0,0.2,0.0
2023-01-08 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2023-01-08 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2023-01-08 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
2023-01-08 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
2023-01-08 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.4,0.0
2023-01-08 14:00:00+00:00,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.4,0.0
2023-01-08 15:00:00+00:00,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2,0.0,0.8,0.0
2023-01-08 16:00:00+00:00,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.4,0.1,0.1,0.0,0.2,0.1
2023-01-08 17:00:00+00:00,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0.0,0.1,0.0
2023-01-08 18:00:00+00:00,0.3,0.3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,0.1,0.0
2023-01-08 19:00:00+00:00,8.3,0.3,0.0,0.0,0.0,0.0,0.0,38.1,0.0,0.0,0.0,0.5,0.1,0.0
2023-01-08 20:00:00+00:00,0.8,0.1,5.4,0.0,0.0,0.1,0.0,60.6,0.0,0.0,0.0,7.6,0.1,0.0
2023-01-08 21:00:00+00:00,2.7,0.1,7.8,0.0,0.0,3.4,0.0,70.4,0.0,0.0,0.0,13.2,0.5,0.2
2023-01-08 22:00:00+00:00,0.1,0.1,4.0,0.0,0.0,0.2,0.0,41.5,0.0,0.0,0.0,10.4,0.4,0.6
2023-01-08 23:00:00+00:00,0.0,0.1,0.5,0.0,0.0,0.0,0.2,32.9,0.0,0.3,0.0,2.0,3.7,0.7
2023-01-09 00:00:00+00:00,0.5,0.1,0.1,11.3,0.0,0.0,0.0,15.7,0.1,0.2,0.1,0.2,0.8,0.0
2023-01-09 01:00:00+00:00,0.7,0.2,0.3,2.6,0.0,0.2,0.0,5.8,2.6,0.5,0.0,0.4,1.8,0.0
